Date,Store_ID,Store_Location,Product_ID,Product_Name,Product_Category,Unit_Price,Unit_Cost,Quantity_Sold,Gross_Sales,Total_Cost,Profit_Amount,Invoice_Count,Discount_%,Festival_Flag,Promotion_Flag,Payment_Mode,Outstanding_Amount,Return_Quantity,Stock_Level,Profit_Margin_%,Business_Type,Sales_Growth_%
2023-01-11,S002,Bangalore,P004,Product_4,Supermarket,338,247.33,35,11830,8656.550000000001,3173.449999999999,2,0,0,1,UPI,5069,3,71,26.83,Distributor,0.97
2023-01-11,S002,Bangalore,P005,Product_5,FMCG,1862,1521.28,51,94962,77585.28,17376.72,5,15,0,1,UPI,4964,2,133,18.3,Wholesale,3.65
2023-01-11,S003,Hyderabad,P001,Product_1,FMCG,1982,1325.07,7,13874,9275.49,4598.51,12,10,0,1,Card,3598,1,212,33.14,Retail,3.19
2023-01-11,S003,Hyderabad,P002,Product_2,Electronics,1092,850.37,23,25116,19558.51,5557.490000000002,11,10,0,1,Net Banking,5179,5,706,22.13,Retail,4.43
2023-01-11,S003,Hyderabad,P003,Product_3,Clothing,819,649.25,53,43407,34410.25,8996.75,3,5,0,1,Cash,959,3,742,20.73,Wholesale,10.22
2023-01-11,S003,Hyderabad,P004,Product_4,Supermarket,826,595.03,19,15694,11305.57,4388.43,12,10,0,1,Net Banking,1763,0,727,27.96,Retail,-2.5
2023-01-11,S003,Hyderabad,P005,Product_5,FMCG,1313,894.79,6,7878,5368.74,2509.26,13,15,0,1,Cash,4167,4,323,31.85,Wholesale,3.66
2023-01-12,S001,Chennai,P001,Product_1,FMCG,1689,1424.97,41,69249,58423.770000000004,10825.229999999996,9,15,0,0,Cash,2043,5,474,15.63,Distributor,8.14
2023-01-12,S001,Chennai,P002,Product_2,Electronics,513,403.88,44,22572,17770.72,4801.279999999999,14,0,0,0,Net Banking,7630,5,135,21.27,Retail,-2.94
2023-01-12,S001,Chennai,P003,Product_3,Clothing,1013,804.27,52,52676,41822.04,10853.96,1,15,0,0,Cash,5864,4,638,20.61,Wholesale,-3.55
2023-01-12,S001,Chennai,P004,Product_4,Supermarket,1217,828.2,41,49897,33956.200000000004,15940.799999999996,10,10,0,0,Card,4238,1,155,31.95,Distributor,-0.98
2023-01-12,S001,Chennai,P005,Product_5,FMCG,727,455.21,14,10178,6372.94,3805.0600000000004,6,0,0,0,Cash,6917,0,408,37.39,Distributor,9.13
2023-01-12,S002,Bangalore,P001,Product_1,FMCG,1739,1173.32,15,26085,17599.8,8485.2,12,15,0,0,Card,1107,5,160,32.53,Distributor,13.95
2023-01-12,S002,Bangalore,P002,Product_2,Electronics,2354,1801.29,19,44726,34224.51,10501.489999999998,6,15,0,0,Card,894,2,176,23.48,Retail,6.95
2023-01-12,S002,Bangalore,P003,Product_3,Clothing,1173,832.42,21,24633,17480.82,7152.18,12,5,0,0,Cash,1560,4,292,29.03,Wholesale,6.87
2023-01-12,S002,Bangalore,P004,Product_4,Supermarket,1049,717.75,11,11539,7895.25,3643.75,7,0,0,0,Net Banking,306,3,643,31.58,Wholesale,10.79
2023-01-12,S002,Bangalore,P005,Product_5,FMCG,961,656.44,44,42284,28883.36,13400.64,10,10,0,0,UPI,4130,4,142,31.69,Wholesale,8.01
2023-01-12,S003,Hyderabad,P001,Product_1,FMCG,2282,1485.34,10,22820,14853.4,7966.6,5,15,0,0,UPI,1977,4,73,34.91,Retail,-1.52
2023-01-12,S003,Hyderabad,P002,Product_2,Electronics,815,638.83,23,18745,14693.09,4051.91,1,15,0,0,UPI,4703,0,469,21.62,Wholesale,-4.2
2023-01-12,S003,Hyderabad,P003,Product_3,Clothing,1835,1379.09,18,33030,24823.62,8206.380000000001,7,5,0,0,Card,4850,2,235,24.85,Wholesale,10.86
2023-01-12,S003,Hyderabad,P004,Product_4,Supermarket,936,610.89,47,43992,28711.829999999998,15280.170000000002,1,5,0,0,UPI,4889,3,527,34.73,Distributor,7.63
2023-01-12,S003,Hyderabad,P005,Product_5,FMCG,1239,858.89,5,6195,4294.45,1900.5500000000002,6,10,0,0,Cash,4648,5,551,30.68,Retail,3.26
2023-01-13,S001,Chennai,P001,Product_1,FMCG,803,598.12,23,18469,13756.76,4712.24,1,5,0,0,UPI,3928,0,77,25.51,Wholesale,-3.09
2023-01-13,S001,Chennai,P002,Product_2,Electronics,1552,934.7,4,6208,3738.8,2469.2,4,15,0,0,Cash,7062,2,59,39.77,Distributor,6.97
2023-01-13,S001,Chennai,P003,Product_3,Clothing,929,596.83,13,12077,7758.790000000001,4318.209999999999,14,0,0,0,Cash,1280,4,325,35.76,Distributor,1.74
2023-01-13,S001,Chennai,P004,Product_4,Supermarket,875,603.59,31,27125,18711.29,8413.71,5,0,0,0,Net Banking,2212,0,546,31.02,Distributor,7.11
2023-01-13,S001,Chennai,P005,Product_5,FMCG,2042,1510.13,23,46966,34732.990000000005,12233.009999999995,9,5,0,0,UPI,1316,3,331,26.05,Retail,14.73
2023-01-13,S002,Bangalore,P001,Product_1,FMCG,2466,1618.13,40,98640,64725.200000000004,33914.799999999996,1,0,0,0,Cash,6834,5,61,34.38,Wholesale,-3.23
2023-01-13,S002,Bangalore,P002,Product_2,Electronics,575,486.83,27,15525,13144.41,2380.59,2,10,0,0,Cash,7473,4,234,15.33,Distributor,-4.9
2023-01-13,S002,Bangalore,P003,Product_3,Clothing,1546,1025.86,46,71116,47189.56,23926.440000000002,6,5,0,0,Net Banking,6294,5,357,33.64,Wholesale,1.85
2023-01-13,S002,Bangalore,P004,Product_4,Supermarket,1191,915.11,53,63123,48500.83,14622.169999999998,8,0,0,0,Cash,7519,5,566,23.16,Distributor,-3.12
2023-01-13,S002,Bangalore,P005,Product_5,FMCG,385,255.57,4,1540,1022.28,517.72,11,10,0,0,Card,3485,1,194,33.62,Wholesale,14.57
2023-01-13,S003,Hyderabad,P001,Product_1,FMCG,602,447.08,15,9030,6706.2,2323.8,14,10,0,0,Net Banking,6944,0,196,25.73,Distributor,13.62
2023-01-13,S003,Hyderabad,P002,Product_2,Electronics,2299,1854.63,51,117249,94586.13,22662.869999999995,14,0,0,0,Net Banking,4033,1,753,19.33,Wholesale,6.54
2023-01-13,S003,Hyderabad,P003,Product_3,Clothing,874,737.91,44,38456,32468.039999999997,5987.960000000003,9,0,0,0,Cash,6732,0,373,15.57,Wholesale,12.42
2023-01-13,S003,Hyderabad,P004,Product_4,Supermarket,793,659.32,22,17446,14505.04,2940.959999999999,13,5,0,0,Cash,7446,2,414,16.86,Distributor,13.03
2023-01-13,S003,Hyderabad,P005,Product_5,FMCG,1667,1123.92,10,16670,11239.2,5430.799999999999,1,0,0,0,Net Banking,4089,4,654,32.58,Retail,1.57
2023-01-14,S001,Chennai,P001,Product_1,FMCG,1035,717.58,47,48645,33726.26,14918.739999999998,3,5,0,0,Net Banking,7789,5,52,30.67,Retail,-3.54
2023-01-14,S001,Chennai,P002,Product_2,Electronics,1773,1276.2,56,99288,71467.2,27820.800000000003,12,0,0,0,Cash,4399,4,349,28.02,Distributor,1.82
2023-01-14,S001,Chennai,P003,Product_3,Clothing,342,270.6,9,3078,2435.4,642.5999999999999,11,5,0,0,UPI,1004,4,456,20.88,Distributor,9.36
2023-01-14,S001,Chennai,P004,Product_4,Supermarket,1314,1082.97,56,73584,60646.32,12937.68,4,15,0,0,UPI,4146,3,190,17.58,Wholesale,14.09
2023-01-14,S001,Chennai,P005,Product_5,FMCG,1086,679.14,7,7602,4753.98,2848.0200000000004,14,15,0,0,UPI,1692,3,340,37.46,Wholesale,5.46
2023-01-14,S002,Bangalore,P001,Product_1,FMCG,1743,1358.51,5,8715,6792.55,1922.4499999999998,10,0,0,0,Cash,4445,2,312,22.06,Distributor,14.53
2023-01-14,S002,Bangalore,P002,Product_2,Electronics,1362,996.02,10,13620,9960.2,3659.7999999999993,10,10,0,0,Cash,6441,3,133,26.87,Wholesale,-2.86
2023-01-14,S002,Bangalore,P003,Product_3,Clothing,2098,1686.66,47,98606,79273.02,19332.979999999996,11,15,0,0,Cash,7030,5,167,19.61,Retail,5.53
2023-01-14,S002,Bangalore,P004,Product_4,Supermarket,1543,1013.78,12,18516,12165.36,6350.639999999999,10,10,0,0,Cash,1660,1,633,34.3,Retail,7.22
2023-01-14,S002,Bangalore,P005,Product_5,FMCG,1158,920.76,53,61374,48800.28,12573.720000000001,12,15,0,0,UPI,3273,0,195,20.49,Distributor,11.45
2023-01-14,S003,Hyderabad,P001,Product_1,FMCG,1762,1315.6,50,88100,65780.0,22320.0,2,0,0,0,Cash,630,4,711,25.33,Retail,9.74
2023-01-14,S003,Hyderabad,P002,Product_2,Electronics,1287,838.54,14,18018,11739.56,6278.4400000000005,13,5,0,0,Cash,440,5,369,34.85,Distributor,0.14
2023-01-14,S003,Hyderabad,P003,Product_3,Clothing,562,434.87,6,3372,2609.2200000000003,762.7799999999997,7,5,0,0,Cash,7920,2,329,22.62,Wholesale,3.56
2023-01-14,S003,Hyderabad,P004,Product_4,Supermarket,1903,1486.4,45,85635,66888.0,18747.0,14,15,0,0,Net Banking,4839,4,402,21.89,Distributor,0.48
2023-01-14,S003,Hyderabad,P005,Product_5,FMCG,372,253.27,9,3348,2279.4300000000003,1068.5699999999997,13,0,0,0,Cash,6971,1,566,31.92,Distributor,7.34
2023-01-15,S001,Chennai,P001,Product_1,FMCG,2035,1552.13,57,115995,88471.41,27523.589999999997,3,15,0,0,Card,5249,3,663,23.73,Retail,1.49
2023-01-15,S001,Chennai,P002,Product_2,Electronics,1794,1285.04,11,19734,14135.439999999999,5598.560000000001,4,5,0,0,Cash,1868,4,336,28.37,Distributor,6.25
2023-01-15,S001,Chennai,P003,Product_3,Clothing,1316,845.69,45,59220,38056.05,21163.949999999997,7,5,0,0,Net Banking,3083,0,449,35.74,Distributor,3.45
2023-01-15,S001,Chennai,P004,Product_4,Supermarket,1979,1376.65,26,51454,35792.9,15661.099999999999,6,15,0,0,Cash,6099,3,370,30.44,Retail,14.48
2023-01-15,S001,Chennai,P005,Product_5,FMCG,585,427.19,9,5265,3844.71,1420.29,7,5,0,0,Net Banking,5280,4,509,26.98,Wholesale,-3.22
2023-01-15,S002,Bangalore,P001,Product_1,FMCG,1823,1416.81,17,30991,24085.77,6905.23,2,15,0,0,Cash,1601,0,390,22.28,Wholesale,1.06
2023-01-15,S002,Bangalore,P002,Product_2,Electronics,2310,1524.05,4,9240,6096.2,3143.8,14,10,0,0,UPI,1689,3,515,34.02,Distributor,11.51
2023-01-15,S002,Bangalore,P003,Product_3,Clothing,561,465.54,46,25806,21414.84,4391.16,5,10,0,0,Net Banking,4585,3,288,17.02,Retail,14.84
2023-01-15,S002,Bangalore,P004,Product_4,Supermarket,341,250.61,48,16368,12029.28,4338.719999999999,10,10,0,0,Card,7629,5,116,26.51,Distributor,8.49
2023-01-15,S002,Bangalore,P005,Product_5,FMCG,1247,1003.44,18,22446,18061.920000000002,4384.079999999998,11,0,0,0,Card,2978,1,255,19.53,Wholesale,-4.54
2023-01-15,S003,Hyderabad,P001,Product_1,FMCG,565,455.18,28,15820,12745.04,3074.959999999999,4,0,0,0,UPI,5901,0,159,19.44,Wholesale,12.24
2023-01-15,S003,Hyderabad,P002,Product_2,Electronics,537,345.67,6,3222,2074.02,1147.98,9,10,0,0,Cash,7284,1,441,35.63,Retail,2.97
2023-01-15,S003,Hyderabad,P003,Product_3,Clothing,1263,800.48,7,8841,5603.360000000001,3237.6399999999994,12,0,0,0,Cash,542,5,581,36.62,Wholesale,5.99
2023-01-15,S003,Hyderabad,P004,Product_4,Supermarket,2151,1748.47,35,75285,61196.450000000004,14088.549999999996,2,0,0,0,Net Banking,2710,2,336,18.71,Distributor,-4.65
2023-01-15,S003,Hyderabad,P005,Product_5,FMCG,1840,1463.15,13,23920,19020.95,4899.049999999999,11,0,0,0,Card,5372,0,132,20.48,Retail,-3.84
2023-01-16,S001,Chennai,P001,Product_1,FMCG,1652,1314.45,49,80948,64408.05,16539.949999999997,12,10,0,0,Cash,7427,3,664,20.43,Retail,-1.44
2023-01-16,S001,Chennai,P002,Product_2,Electronics,2448,1845.31,55,134640,101492.05,33147.95,12,0,0,0,Card,3302,1,112,24.62,Retail,7.48
2023-01-16,S001,Chennai,P003,Product_3,Clothing,1897,1448.4,38,72086,55039.200000000004,17046.799999999996,6,10,0,0,Card,6598,4,647,23.65,Retail,5.51
2023-01-16,S001,Chennai,P004,Product_4,Supermarket,809,535.68,30,24270,16070.399999999998,8199.600000000002,5,0,0,0,Card,7638,1,472,33.78,Retail,-4.62
2023-01-16,S001,Chennai,P005,Product_5,FMCG,2412,1642.27,29,69948,47625.83,22322.17,5,5,0,0,Card,6116,4,721,31.91,Retail,7.59
2023-01-16,S002,Bangalore,P001,Product_1,FMCG,796,586.64,24,19104,14079.36,5024.639999999999,5,15,0,0,Card,2557,3,595,26.3,Wholesale,0.32
2023-01-16,S002,Bangalore,P002,Product_2,Electronics,1043,837.19,32,33376,26790.08,6585.919999999998,10,15,0,0,Cash,6697,4,674,19.73,Retail,12.19
2023-01-16,S002,Bangalore,P003,Product_3,Clothing,316,241.64,44,13904,10632.16,3271.84,13,0,0,0,Cash,7177,1,281,23.53,Retail,11.18
2023-01-16,S002,Bangalore,P004,Product_4,Supermarket,1014,734.0,11,11154,8074.0,3080.0,1,10,0,0,UPI,7099,4,516,27.61,Retail,4.0
2023-01-16,S002,Bangalore,P005,Product_5,FMCG,1739,1473.05,26,45214,38299.299999999996,6914.700000000004,8,0,0,0,Cash,4182,2,434,15.29,Retail,-4.04
2023-01-16,S003,Hyderabad,P001,Product_1,FMCG,707,442.82,20,14140,8856.4,5283.6,8,0,0,0,Card,1950,5,277,37.37,Distributor,5.17
2023-01-16,S003,Hyderabad,P002,Product_2,Electronics,735,583.34,10,7350,5833.400000000001,1516.5999999999995,11,10,0,0,Card,5380,4,399,20.63,Wholesale,-1.3
2023-01-16,S003,Hyderabad,P003,Product_3,Clothing,1643,1160.08,50,82150,58004.0,24146.0,1,15,0,0,UPI,3719,0,378,29.39,Wholesale,5.29
2023-01-16,S003,Hyderabad,P004,Product_4,Supermarket,1262,795.5,7,8834,5568.5,3265.5,9,5,0,0,Card,4214,5,419,36.97,Wholesale,-3.61
2023-01-16,S003,Hyderabad,P005,Product_5,FMCG,2496,1575.75,30,74880,47272.5,27607.5,13,15,0,0,Cash,6303,3,275,36.87,Distributor,-2.72
2023-01-17,S001,Chennai,P001,Product_1,FMCG,1235,925.8,12,14820,11109.599999999999,3710.4000000000015,14,0,0,0,Net Banking,7128,1,463,25.04,Retail,2.52
2023-01-17,S001,Chennai,P002,Product_2,Electronics,985,594.13,24,23640,14259.119999999999,9380.880000000001,14,10,0,0,UPI,38,0,282,39.68,Distributor,8.43
2023-01-17,S001,Chennai,P003,Product_3,Clothing,2496,1968.75,24,59904,47250.0,12654.0,8,5,0,0,Card,646,3,785,21.12,Distributor,11.84
2023-01-17,S001,Chennai,P004,Product_4,Supermarket,555,408.62,46,25530,18796.52,6733.48,13,0,0,0,Cash,3537,1,590,26.37,Retail,13.75
2023-01-17,S001,Chennai,P005,Product_5,FMCG,762,474.7,53,40386,25159.1,15226.900000000001,7,10,0,0,Net Banking,5163,4,327,37.7,Distributor,4.77
2023-01-17,S002,Bangalore,P001,Product_1,FMCG,2024,1590.57,6,12144,9543.42,2600.58,7,10,0,0,Cash,5149,3,416,21.41,Retail,-2.88
2023-01-17,S002,Bangalore,P002,Product_2,Electronics,1434,918.06,19,27246,17443.14,9802.86,5,15,0,0,UPI,448,3,153,35.98,Distributor,-0.07
2023-01-17,S002,Bangalore,P003,Product_3,Clothing,1547,1268.47,37,57239,46933.39,10305.61,5,10,0,0,Net Banking,6445,2,115,18.0,Retail,1.22
2023-01-17,S002,Bangalore,P004,Product_4,Supermarket,2459,1957.24,55,135245,107648.2,27596.800000000003,10,15,0,0,Card,2613,3,258,20.41,Wholesale,-4.9
2023-01-17,S002,Bangalore,P005,Product_5,FMCG,1337,1052.74,56,74872,58953.44,15918.559999999998,3,0,0,0,UPI,5110,5,260,21.26,Retail,8.57
2023-01-17,S003,Hyderabad,P001,Product_1,FMCG,997,690.0,7,6979,4830.0,2149.0,6,15,0,0,UPI,7321,4,791,30.79,Retail,10.61
2023-01-17,S003,Hyderabad,P002,Product_2,Electronics,1121,867.55,24,26904,20821.199999999997,6082.800000000003,4,5,0,0,Net Banking,1080,4,69,22.61,Retail,7.39
2023-01-17,S003,Hyderabad,P003,Product_3,Clothing,825,644.2,40,33000,25768.0,7232.0,4,15,0,0,Net Banking,3959,5,585,21.92,Wholesale,-0.49
2023-01-17,S003,Hyderabad,P004,Product_4,Supermarket,893,670.23,22,19646,14745.060000000001,4900.939999999999,3,0,0,0,Card,663,4,125,24.95,Wholesale,7.73
2023-01-17,S003,Hyderabad,P005,Product_5,FMCG,1637,1271.82,34,55658,43241.88,12416.120000000003,13,15,0,0,Net Banking,5469,0,232,22.31,Retail,5.35
2023-01-18,S001,Chennai,P001,Product_1,FMCG,1951,1201.1,31,60481,37234.1,23246.9,9,10,0,0,Net Banking,5237,4,210,38.44,Retail,10.33
2023-01-18,S001,Chennai,P002,Product_2,Electronics,497,377.25,51,25347,19239.75,6107.25,6,10,0,0,UPI,2125,3,124,24.09,Distributor,-2.63
2023-01-18,S001,Chennai,P003,Product_3,Clothing,2484,2080.54,8,19872,16644.32,3227.6800000000003,10,0,0,0,Card,5890,4,668,16.24,Retail,6.31
2023-01-18,S001,Chennai,P004,Product_4,Supermarket,2185,1765.31,48,104880,84734.88,20145.119999999995,13,5,0,0,UPI,6900,2,475,19.21,Distributor,5.36
2023-01-18,S001,Chennai,P005,Product_5,FMCG,1221,999.0,32,39072,31968.0,7104.0,1,15,0,0,Cash,7241,4,405,18.18,Wholesale,-1.28
2023-01-18,S002,Bangalore,P001,Product_1,FMCG,1925,1193.79,42,80850,50139.18,30710.82,1,10,0,0,Net Banking,3384,3,231,37.98,Wholesale,4.93
2023-01-18,S002,Bangalore,P002,Product_2,Electronics,2151,1361.23,34,73134,46281.82,26852.18,4,15,0,0,Cash,7069,3,667,36.72,Wholesale,8.14
2023-01-18,S002,Bangalore,P003,Product_3,Clothing,1665,1107.93,38,63270,42101.340000000004,21168.659999999996,8,10,0,0,Card,3471,5,667,33.46,Retail,13.13
2023-01-18,S002,Bangalore,P004,Product_4,Supermarket,504,336.19,12,6048,4034.2799999999997,2013.7200000000003,11,0,0,0,Net Banking,2297,2,490,33.3,Retail,12.06
2023-01-18,S002,Bangalore,P005,Product_5,FMCG,989,695.04,10,9890,6950.4,2939.6000000000004,2,5,0,0,Net Banking,7927,2,197,29.72,Distributor,13.0
2023-01-18,S003,Hyderabad,P001,Product_1,FMCG,1243,1036.92,45,55935,46661.4,9273.599999999999,14,5,0,0,Cash,4260,1,70,16.58,Wholesale,3.38
2023-01-18,S003,Hyderabad,P002,Product_2,Electronics,2053,1329.93,52,106756,69156.36,37599.64,5,10,0,0,Net Banking,1931,0,494,35.22,Retail,1.17
2023-01-18,S003,Hyderabad,P003,Product_3,Clothing,928,609.07,45,41760,27408.15,14351.849999999999,7,0,0,0,Cash,4688,4,622,34.37,Wholesale,12.01
2023-01-18,S003,Hyderabad,P004,Product_4,Supermarket,2375,1854.17,44,104500,81583.48000000001,22916.51999999999,1,10,0,0,Card,5061,5,247,21.93,Wholesale,9.16
2023-01-18,S003,Hyderabad,P005,Product_5,FMCG,1152,731.8,25,28800,18295.0,10505.0,10,15,0,0,Card,3215,2,686,36.48,Distributor,-0.68
2023-01-19,S001,Chennai,P001,Product_1,FMCG,643,512.31,41,26363,21004.71,5358.290000000001,3,15,0,0,Net Banking,2290,0,81,20.33,Distributor,2.12
2023-01-19,S001,Chennai,P002,Product_2,Electronics,831,611.79,7,5817,4282.53,1534.4700000000003,8,5,0,0,Net Banking,6356,5,677,26.38,Wholesale,10.08
2023-01-19,S001,Chennai,P003,Product_3,Clothing,2405,1894.38,52,125060,98507.76000000001,26552.23999999999,8,10,0,0,Card,3970,3,146,21.23,Wholesale,6.05
2023-01-19,S001,Chennai,P004,Product_4,Supermarket,1311,1048.26,42,55062,44026.92,11035.080000000002,11,15,0,0,Card,5546,2,758,20.04,Distributor,4.03
2023-01-19,S001,Chennai,P005,Product_5,FMCG,1078,701.72,13,14014,9122.36,4891.639999999999,12,15,0,0,Cash,2211,4,646,34.91,Distributor,0.74
2023-01-19,S002,Bangalore,P001,Product_1,FMCG,1204,841.59,51,61404,42921.090000000004,18482.909999999996,10,5,0,0,Net Banking,4563,5,317,30.1,Wholesale,5.66
2023-01-19,S002,Bangalore,P002,Product_2,Electronics,1147,934.0,6,6882,5604.0,1278.0,8,10,0,0,Card,2976,3,178,18.57,Distributor,0.54
2023-01-19,S002,Bangalore,P003,Product_3,Clothing,912,714.24,51,46512,36426.24,10085.760000000002,14,10,0,0,Card,6509,5,593,21.68,Retail,1.26
2023-01-19,S002,Bangalore,P004,Product_4,Supermarket,1847,1449.77,58,107126,84086.66,23039.339999999997,13,15,0,0,UPI,5108,4,719,21.51,Retail,14.77
2023-01-19,S002,Bangalore,P005,Product_5,FMCG,1583,1344.39,34,53822,45709.26,8112.739999999998,11,10,0,0,Cash,1560,2,402,15.07,Retail,-1.76
2023-01-19,S003,Hyderabad,P001,Product_1,FMCG,2239,1841.72,8,17912,14733.76,3178.24,13,10,0,0,Cash,1395,5,483,17.74,Wholesale,-1.25
2023-01-19,S003,Hyderabad,P002,Product_2,Electronics,1718,1417.91,47,80746,66641.77,14104.229999999996,8,15,0,0,Card,5077,2,637,17.47,Wholesale,1.28
2023-01-19,S003,Hyderabad,P003,Product_3,Clothing,1285,849.49,31,39835,26334.19,13500.810000000001,1,15,0,0,Cash,1698,3,595,33.89,Retail,-3.26
2023-01-19,S003,Hyderabad,P004,Product_4,Supermarket,1242,804.59,14,17388,11264.26,6123.74,6,0,0,0,Cash,6980,3,700,35.22,Wholesale,3.71
2023-01-19,S003,Hyderabad,P005,Product_5,FMCG,1230,747.57,19,23370,14203.830000000002,9166.169999999998,8,5,0,0,Net Banking,155,5,250,39.22,Retail,1.5
2023-01-20,S001,Chennai,P001,Product_1,FMCG,1154,714.64,7,8078,5002.48,3075.5200000000004,6,15,0,1,UPI,7358,4,276,38.07,Retail,12.33
2023-01-20,S001,Chennai,P002,Product_2,Electronics,1248,952.59,19,23712,18099.21,5612.790000000001,7,15,0,1,Cash,3938,3,256,23.67,Wholesale,12.42
2023-01-20,S001,Chennai,P003,Product_3,Clothing,1438,1188.94,34,48892,40423.96,8468.04,2,10,0,1,Net Banking,6701,5,191,17.32,Retail,-1.62
2023-01-20,S001,Chennai,P004,Product_4,Supermarket,1139,720.09,25,28475,18002.25,10472.75,11,5,0,1,Net Banking,1904,0,473,36.78,Wholesale,11.05
2023-01-20,S001,Chennai,P005,Product_5,FMCG,453,381.23,28,12684,10674.44,2009.5599999999995,14,15,0,1,UPI,2946,1,324,15.84,Retail,9.15
2023-01-20,S002,Bangalore,P001,Product_1,FMCG,1279,1081.33,19,24301,20545.269999999997,3755.730000000003,12,10,0,1,UPI,4728,3,447,15.46,Wholesale,6.18
2023-01-20,S002,Bangalore,P002,Product_2,Electronics,1760,1293.91,48,84480,62107.68000000001,22372.319999999992,1,0,0,1,Net Banking,6963,0,703,26.48,Distributor,-0.16
2023-01-20,S002,Bangalore,P003,Product_3,Clothing,1120,755.23,19,21280,14349.37,6930.629999999999,11,5,0,1,Net Banking,987,1,686,32.57,Wholesale,6.98
2023-01-20,S002,Bangalore,P004,Product_4,Supermarket,1921,1581.13,64,122944,101192.32,21751.679999999993,1,15,0,1,Net Banking,1693,3,84,17.69,Distributor,-0.21
2023-01-20,S002,Bangalore,P005,Product_5,FMCG,793,645.44,27,21411,17426.88,3984.119999999999,5,0,0,1,UPI,7851,0,250,18.61,Retail,0.05
2023-01-20,S003,Hyderabad,P001,Product_1,FMCG,2228,1709.54,23,51244,39319.42,11924.580000000002,1,5,0,1,Net Banking,7468,3,487,23.27,Wholesale,12.58
2023-01-20,S003,Hyderabad,P002,Product_2,Electronics,826,619.9,32,26432,19836.8,6595.200000000001,8,15,0,1,Cash,7986,5,554,24.95,Retail,3.87
2023-01-20,S003,Hyderabad,P003,Product_3,Clothing,478,315.17,12,5736,3782.04,1953.96,6,15,0,1,Net Banking,578,5,541,34.06,Wholesale,-2.92
2023-01-20,S003,Hyderabad,P004,Product_4,Supermarket,2307,1730.63,64,147648,110760.32,36887.67999999999,7,0,0,1,Card,7429,5,714,24.98,Wholesale,5.13
2023-01-20,S003,Hyderabad,P005,Product_5,FMCG,2236,1363.83,10,22360,13638.3,8721.7,3,5,0,1,Net Banking,4457,0,490,39.01,Retail,13.15
2023-01-21,S001,Chennai,P001,Product_1,FMCG,1166,756.76,39,45474,29513.64,15960.36,8,15,0,0,Cash,6796,4,98,35.1,Wholesale,0.61
2023-01-21,S001,Chennai,P002,Product_2,Electronics,1180,772.63,47,55460,36313.61,19146.39,10,15,0,0,UPI,340,4,753,34.52,Wholesale,-2.84
2023-01-21,S001,Chennai,P003,Product_3,Clothing,1686,1030.31,45,75870,46363.95,29506.050000000003,1,0,0,0,Cash,7696,4,620,38.89,Distributor,11.33
2023-01-21,S001,Chennai,P004,Product_4,Supermarket,482,394.54,17,8194,6707.18,1486.8199999999997,3,15,0,0,UPI,1356,5,606,18.15,Retail,9.05
2023-01-21,S001,Chennai,P005,Product_5,FMCG,318,223.48,12,3816,2681.7599999999998,1134.2400000000002,12,0,0,0,Cash,3311,0,350,29.72,Wholesale,9.28
2023-01-21,S002,Bangalore,P001,Product_1,FMCG,2450,2054.35,9,22050,18489.149999999998,3560.850000000002,14,15,0,0,UPI,3741,4,480,16.15,Distributor,12.26
2023-01-21,S002,Bangalore,P002,Product_2,Electronics,2010,1643.98,22,44220,36167.56,8052.440000000002,1,5,0,0,UPI,419,1,534,18.21,Distributor,8.31
2023-01-21,S002,Bangalore,P003,Product_3,Clothing,2074,1461.62,24,49776,35078.88,14697.120000000003,10,0,0,0,UPI,2702,0,154,29.53,Wholesale,-3.58
2023-01-21,S002,Bangalore,P004,Product_4,Supermarket,2142,1603.11,14,29988,22443.539999999997,7544.460000000003,6,5,0,0,Cash,7544,3,133,25.16,Wholesale,7.72
2023-01-21,S002,Bangalore,P005,Product_5,FMCG,928,766.17,42,38976,32179.14,6796.860000000001,8,10,0,0,Card,5200,0,317,17.44,Distributor,5.68
2023-01-21,S003,Hyderabad,P001,Product_1,FMCG,2156,1339.09,19,40964,25442.71,15521.29,14,5,0,0,Cash,1150,0,328,37.89,Retail,13.2
2023-01-21,S003,Hyderabad,P002,Product_2,Electronics,2119,1476.62,47,99593,69401.14,30191.86,13,5,0,0,UPI,2120,4,683,30.32,Wholesale,3.08
2023-01-21,S003,Hyderabad,P003,Product_3,Clothing,2189,1523.68,7,15323,10665.76,4657.24,9,15,0,0,UPI,2070,2,609,30.39,Wholesale,6.59
2023-01-21,S003,Hyderabad,P004,Product_4,Supermarket,1441,1118.79,37,53317,41395.229999999996,11921.770000000004,8,15,0,0,Net Banking,2980,3,470,22.36,Retail,2.49
