Date,Store ID,Store Location,Product ID,Product Name,Product Category,Unit Price,Unit Cost,Quantity Sold,Gross Sales,Total Cost,Profit Amount,Invoice Count
2025-02-25,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,44,6160,4400,1760,37
2025-02-25,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,51,4080,2805,1275,37
2025-02-25,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,87,8265,6090,2175,37
2025-02-25,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,65,3250,2275,975,49
2025-02-25,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,52,6240,4680,1560,49
2025-02-25,ST02,Howrah,P03,Milk 1L,Dairy,40,28,41,1640,1148,492,49
2025-02-25,ST02,Howrah,P04,Curd 500g,Dairy,35,24,74,2590,1776,814,49
2025-02-25,ST02,Howrah,P05,Cola 1L,Beverages,30,20,58,1740,1160,580,49
2025-02-25,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,102,6120,4284,1836,49
2025-02-25,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,72,1800,1080,720,49
2025-02-25,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,43,6020,4300,1720,49
2025-02-25,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,72,5760,3960,1800,49
2025-02-25,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,50,4750,3500,1250,49
2025-02-26,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,74,3700,2590,1110,38
2025-02-26,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,74,8880,6660,2220,38
2025-02-26,ST01,MG Road,P03,Milk 1L,Dairy,40,28,78,3120,2184,936,38
2025-02-26,ST01,MG Road,P04,Curd 500g,Dairy,35,24,51,1785,1224,561,38
2025-02-26,ST01,MG Road,P05,Cola 1L,Beverages,30,20,67,2010,1340,670,38
2025-02-26,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,87,5220,3654,1566,38
2025-02-26,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,66,1650,990,660,38
2025-02-26,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,72,10080,7200,2880,38
2025-02-26,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,92,7360,5060,2300,38
2025-02-26,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,60,5700,4200,1500,38
2025-02-26,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,102,5100,3570,1530,69
2025-02-26,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,64,7680,5760,1920,69
2025-02-26,ST02,Howrah,P03,Milk 1L,Dairy,40,28,64,2560,1792,768,69
2025-02-26,ST02,Howrah,P04,Curd 500g,Dairy,35,24,76,2660,1824,836,69
2025-02-26,ST02,Howrah,P05,Cola 1L,Beverages,30,20,90,2700,1800,900,69
2025-02-26,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,90,5400,3780,1620,69
2025-02-26,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,56,1400,840,560,69
2025-02-26,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,52,7280,5200,2080,69
2025-02-26,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,50,4000,2750,1250,69
2025-02-26,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,54,5130,3780,1350,69
2025-02-27,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,49,2450,1715,735,50
2025-02-27,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,85,10200,7650,2550,50
2025-02-27,ST01,MG Road,P03,Milk 1L,Dairy,40,28,100,4000,2800,1200,50
2025-02-27,ST01,MG Road,P04,Curd 500g,Dairy,35,24,109,3815,2616,1199,50
2025-02-27,ST01,MG Road,P05,Cola 1L,Beverages,30,20,91,2730,1820,910,50
2025-02-27,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,116,6960,4872,2088,50
2025-02-27,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,71,1775,1065,710,50
2025-02-27,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,91,12740,9100,3640,50
2025-02-27,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,94,7520,5170,2350,50
2025-02-27,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,84,7980,5880,2100,50
2025-02-27,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,63,3150,2205,945,35
2025-02-27,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,83,9960,7470,2490,35
2025-02-27,ST02,Howrah,P03,Milk 1L,Dairy,40,28,62,2480,1736,744,35
2025-02-27,ST02,Howrah,P04,Curd 500g,Dairy,35,24,49,1715,1176,539,35
2025-02-27,ST02,Howrah,P05,Cola 1L,Beverages,30,20,57,1710,1140,570,35
2025-02-27,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,82,4920,3444,1476,35
2025-02-27,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,92,2300,1380,920,35
2025-02-27,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,39,5460,3900,1560,35
2025-02-27,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,55,4400,3025,1375,35
2025-02-27,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,49,4655,3430,1225,35
2025-02-28,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,107,5350,3745,1605,61
2025-02-28,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,43,5160,3870,1290,61
2025-02-28,ST01,MG Road,P03,Milk 1L,Dairy,40,28,54,2160,1512,648,61
2025-02-28,ST01,MG Road,P04,Curd 500g,Dairy,35,24,94,3290,2256,1034,61
2025-02-28,ST01,MG Road,P05,Cola 1L,Beverages,30,20,134,4020,2680,1340,61
2025-02-28,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,149,8940,6258,2682,61
2025-02-28,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,60,1500,900,600,61
2025-02-28,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,69,9660,6900,2760,61
2025-02-28,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,87,6960,4785,2175,61
2025-02-28,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,59,5605,4130,1475,61
2025-02-28,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,57,2850,1995,855,37
2025-02-28,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,81,9720,7290,2430,37
2025-02-28,ST02,Howrah,P03,Milk 1L,Dairy,40,28,59,2360,1652,708,37
2025-02-28,ST02,Howrah,P04,Curd 500g,Dairy,35,24,45,1575,1080,495,37
2025-02-28,ST02,Howrah,P05,Cola 1L,Beverages,30,20,79,2370,1580,790,37
2025-02-28,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,81,4860,3402,1458,37
2025-02-28,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,74,1850,1110,740,37
2025-02-28,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,42,5880,4200,1680,37
2025-02-28,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,65,5200,3575,1625,37
2025-02-28,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,30,2850,2100,750,37
2025-03-01,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,45,2250,1575,675,47
2025-03-01,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,107,12840,9630,3210,47
2025-03-01,ST01,MG Road,P03,Milk 1L,Dairy,40,28,52,2080,1456,624,47
2025-03-01,ST01,MG Road,P04,Curd 500g,Dairy,35,24,112,3920,2688,1232,47
2025-03-01,ST01,MG Road,P05,Cola 1L,Beverages,30,20,77,2310,1540,770,47
2025-03-01,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,67,4020,2814,1206,47
2025-03-01,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,42,1050,630,420,47
2025-03-01,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,61,8540,6100,2440,47
2025-03-01,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,70,5600,3850,1750,47
2025-03-01,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,76,7220,5320,1900,47
2025-03-01,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,56,2800,1960,840,48
2025-03-01,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,107,12840,9630,3210,48
2025-03-01,ST02,Howrah,P03,Milk 1L,Dairy,40,28,56,2240,1568,672,48
2025-03-01,ST02,Howrah,P04,Curd 500g,Dairy,35,24,80,2800,1920,880,48
2025-03-01,ST02,Howrah,P05,Cola 1L,Beverages,30,20,69,2070,1380,690,48
2025-03-01,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,101,6060,4242,1818,48
2025-03-01,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,60,1500,900,600,48
2025-03-01,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,40,5600,4000,1600,48
2025-03-01,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,85,6800,4675,2125,48
2025-03-01,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,73,6935,5110,1825,48
2025-03-02,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,41,2050,1435,615,53
2025-03-02,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,100,12000,9000,3000,53
2025-03-02,ST01,MG Road,P03,Milk 1L,Dairy,40,28,106,4240,2968,1272,53
2025-03-02,ST01,MG Road,P04,Curd 500g,Dairy,35,24,44,1540,1056,484,53
2025-03-02,ST01,MG Road,P05,Cola 1L,Beverages,30,20,82,2460,1640,820,53
2025-03-02,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,146,8760,6132,2628,53
2025-03-02,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,51,1275,765,510,53
2025-03-02,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,97,13580,9700,3880,53
2025-03-02,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,94,7520,5170,2350,53
2025-03-02,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,32,3040,2240,800,53
2025-03-02,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,104,5200,3640,1560,46
2025-03-02,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,118,14160,10620,3540,46
2025-03-02,ST02,Howrah,P03,Milk 1L,Dairy,40,28,72,2880,2016,864,46
2025-03-02,ST02,Howrah,P04,Curd 500g,Dairy,35,24,57,1995,1368,627,46
2025-03-02,ST02,Howrah,P05,Cola 1L,Beverages,30,20,110,3300,2200,1100,46
2025-03-02,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,134,8040,5628,2412,46
2025-03-02,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,36,900,540,360,46
2025-03-02,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,62,8680,6200,2480,46
2025-03-02,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,80,6400,4400,2000,46
2025-03-02,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,85,8075,5950,2125,46
2025-03-03,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,102,5100,3570,1530,58
2025-03-03,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,80,9600,7200,2400,58
2025-03-03,ST01,MG Road,P03,Milk 1L,Dairy,40,28,67,2680,1876,804,58
2025-03-03,ST01,MG Road,P04,Curd 500g,Dairy,35,24,60,2100,1440,660,58
2025-03-03,ST01,MG Road,P05,Cola 1L,Beverages,30,20,91,2730,1820,910,58
2025-03-03,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,130,7800,5460,2340,58
2025-03-03,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,55,1375,825,550,58
2025-03-03,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,90,12600,9000,3600,58
2025-03-03,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,78,6240,4290,1950,58
2025-03-03,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,60,5700,4200,1500,58
2025-03-03,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,76,3800,2660,1140,52
2025-03-03,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,99,11880,8910,2970,52
2025-03-03,ST02,Howrah,P03,Milk 1L,Dairy,40,28,92,3680,2576,1104,52
2025-03-03,ST02,Howrah,P04,Curd 500g,Dairy,35,24,51,1785,1224,561,52
2025-03-03,ST02,Howrah,P05,Cola 1L,Beverages,30,20,79,2370,1580,790,52
2025-03-03,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,54,3240,2268,972,52
2025-03-03,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,51,1275,765,510,52
2025-03-03,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,32,4480,3200,1280,52
2025-03-03,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,41,3280,2255,1025,52
2025-03-03,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,68,6460,4760,1700,52
2025-03-04,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,79,3950,2765,1185,62
2025-03-04,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,109,13080,9810,3270,62
2025-03-04,ST01,MG Road,P03,Milk 1L,Dairy,40,28,68,2720,1904,816,62
2025-03-04,ST01,MG Road,P04,Curd 500g,Dairy,35,24,100,3500,2400,1100,62
2025-03-04,ST01,MG Road,P05,Cola 1L,Beverages,30,20,67,2010,1340,670,62
2025-03-04,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,127,7620,5334,2286,62
2025-03-04,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,48,1200,720,480,62
2025-03-04,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,64,8960,6400,2560,62
2025-03-04,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,37,2960,2035,925,62
2025-03-04,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,52,4940,3640,1300,62
2025-03-04,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,41,2050,1435,615,40
2025-03-04,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,107,12840,9630,3210,40
2025-03-04,ST02,Howrah,P03,Milk 1L,Dairy,40,28,71,2840,1988,852,40
2025-03-04,ST02,Howrah,P04,Curd 500g,Dairy,35,24,117,4095,2808,1287,40
2025-03-04,ST02,Howrah,P05,Cola 1L,Beverages,30,20,139,4170,2780,1390,40
2025-03-04,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,94,5640,3948,1692,40
2025-03-04,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,81,2025,1215,810,40
2025-03-04,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,45,6300,4500,1800,40
2025-03-04,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,87,6960,4785,2175,40
2025-03-04,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,94,8930,6580,2350,40
2025-03-05,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,41,2050,1435,615,36
2025-03-05,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,89,10680,8010,2670,36
2025-03-05,ST01,MG Road,P03,Milk 1L,Dairy,40,28,82,3280,2296,984,36
2025-03-05,ST01,MG Road,P04,Curd 500g,Dairy,35,24,104,3640,2496,1144,36
2025-03-05,ST01,MG Road,P05,Cola 1L,Beverages,30,20,131,3930,2620,1310,36
2025-03-05,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,60,3600,2520,1080,36
2025-03-05,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,44,1100,660,440,36
2025-03-05,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,33,4620,3300,1320,36
2025-03-05,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,82,6560,4510,2050,36
2025-03-05,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,61,5795,4270,1525,36
2025-03-05,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,71,3550,2485,1065,68
2025-03-05,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,111,13320,9990,3330,68
2025-03-05,ST02,Howrah,P03,Milk 1L,Dairy,40,28,116,4640,3248,1392,68
2025-03-05,ST02,Howrah,P04,Curd 500g,Dairy,35,24,103,3605,2472,1133,68
2025-03-05,ST02,Howrah,P05,Cola 1L,Beverages,30,20,67,2010,1340,670,68
2025-03-05,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,106,6360,4452,1908,68
2025-03-05,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,80,2000,1200,800,68
2025-03-05,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,86,12040,8600,3440,68
2025-03-05,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,78,6240,4290,1950,68
2025-03-05,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,90,8550,6300,2250,68
2025-03-06,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,56,2800,1960,840,73
2025-03-06,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,100,12000,9000,3000,73
2025-03-06,ST01,MG Road,P03,Milk 1L,Dairy,40,28,66,2640,1848,792,73
2025-03-06,ST01,MG Road,P04,Curd 500g,Dairy,35,24,99,3465,2376,1089,73
2025-03-06,ST01,MG Road,P05,Cola 1L,Beverages,30,20,82,2460,1640,820,73
2025-03-06,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,54,3240,2268,972,73
2025-03-06,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,83,2075,1245,830,73
2025-03-06,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,68,9520,6800,2720,73
2025-03-06,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,48,3840,2640,1200,73
2025-03-06,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,36,3420,2520,900,73
2025-03-06,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,47,2350,1645,705,63
2025-03-06,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,76,9120,6840,2280,63
2025-03-06,ST02,Howrah,P03,Milk 1L,Dairy,40,28,57,2280,1596,684,63
2025-03-06,ST02,Howrah,P04,Curd 500g,Dairy,35,24,97,3395,2328,1067,63
2025-03-06,ST02,Howrah,P05,Cola 1L,Beverages,30,20,128,3840,2560,1280,63
2025-03-06,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,51,3060,2142,918,63
2025-03-06,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,69,1725,1035,690,63
2025-03-06,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,31,4340,3100,1240,63
2025-03-06,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,56,4480,3080,1400,63
2025-03-06,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,42,3990,2940,1050,63
2025-03-07,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,110,5500,3850,1650,46
2025-03-07,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,90,10800,8100,2700,46
2025-03-07,ST01,MG Road,P03,Milk 1L,Dairy,40,28,60,2400,1680,720,46
2025-03-07,ST01,MG Road,P04,Curd 500g,Dairy,35,24,114,3990,2736,1254,46
2025-03-07,ST01,MG Road,P05,Cola 1L,Beverages,30,20,66,1980,1320,660,46
2025-03-07,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,138,8280,5796,2484,46
2025-03-07,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,58,1450,870,580,46
2025-03-07,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,92,12880,9200,3680,46
2025-03-07,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,85,6800,4675,2125,46
2025-03-07,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,92,8740,6440,2300,46
2025-03-07,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,108,5400,3780,1620,57
2025-03-07,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,41,4920,3690,1230,57
2025-03-07,ST02,Howrah,P03,Milk 1L,Dairy,40,28,86,3440,2408,1032,57
2025-03-07,ST02,Howrah,P04,Curd 500g,Dairy,35,24,45,1575,1080,495,57
2025-03-07,ST02,Howrah,P05,Cola 1L,Beverages,30,20,121,3630,2420,1210,57
2025-03-07,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,128,7680,5376,2304,57
2025-03-07,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,60,1500,900,600,57
2025-03-07,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,87,12180,8700,3480,57
2025-03-07,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,34,2720,1870,850,57
2025-03-07,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,54,5130,3780,1350,57
2025-03-08,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,78,3900,2730,1170,51
2025-03-08,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,81,9720,7290,2430,51
2025-03-08,ST01,MG Road,P03,Milk 1L,Dairy,40,28,88,3520,2464,1056,51
2025-03-08,ST01,MG Road,P04,Curd 500g,Dairy,35,24,115,4025,2760,1265,51
2025-03-08,ST01,MG Road,P05,Cola 1L,Beverages,30,20,70,2100,1400,700,51
2025-03-08,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,111,6660,4662,1998,51
2025-03-08,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,44,1100,660,440,51
2025-03-08,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,50,7000,5000,2000,51
2025-03-08,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,88,7040,4840,2200,51
2025-03-08,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,83,7885,5810,2075,51
2025-03-08,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,76,3800,2660,1140,33
2025-03-08,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,55,6600,4950,1650,33
2025-03-08,ST02,Howrah,P03,Milk 1L,Dairy,40,28,80,3200,2240,960,33
2025-03-08,ST02,Howrah,P04,Curd 500g,Dairy,35,24,53,1855,1272,583,33
2025-03-08,ST02,Howrah,P05,Cola 1L,Beverages,30,20,65,1950,1300,650,33
2025-03-08,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,52,3120,2184,936,33
2025-03-08,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,58,1450,870,580,33
2025-03-08,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,74,10360,7400,2960,33
2025-03-08,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,49,3920,2695,1225,33
2025-03-08,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,32,3040,2240,800,33
2025-03-09,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,64,3200,2240,960,53
2025-03-09,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,62,7440,5580,1860,53
2025-03-09,ST01,MG Road,P03,Milk 1L,Dairy,40,28,60,2400,1680,720,53
2025-03-09,ST01,MG Road,P04,Curd 500g,Dairy,35,24,45,1575,1080,495,53
2025-03-09,ST01,MG Road,P05,Cola 1L,Beverages,30,20,96,2880,1920,960,53
2025-03-09,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,57,3420,2394,1026,53
2025-03-09,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,42,1050,630,420,53
2025-03-09,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,61,8540,6100,2440,53
2025-03-09,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,71,5680,3905,1775,53
2025-03-09,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,34,3230,2380,850,53
2025-03-09,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,48,2400,1680,720,57
2025-03-09,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,52,6240,4680,1560,57
2025-03-09,ST02,Howrah,P03,Milk 1L,Dairy,40,28,49,1960,1372,588,57
2025-03-09,ST02,Howrah,P04,Curd 500g,Dairy,35,24,58,2030,1392,638,57
2025-03-09,ST02,Howrah,P05,Cola 1L,Beverages,30,20,92,2760,1840,920,57
2025-03-09,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,52,3120,2184,936,57
2025-03-09,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,89,2225,1335,890,57
2025-03-09,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,78,10920,7800,3120,57
2025-03-09,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,38,3040,2090,950,57
2025-03-09,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,78,7410,5460,1950,57
2025-03-10,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,86,4300,3010,1290,66
2025-03-10,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,89,10680,8010,2670,66
2025-03-10,ST01,MG Road,P03,Milk 1L,Dairy,40,28,73,2920,2044,876,66
2025-03-10,ST01,MG Road,P04,Curd 500g,Dairy,35,24,72,2520,1728,792,66
2025-03-10,ST01,MG Road,P05,Cola 1L,Beverages,30,20,96,2880,1920,960,66
2025-03-10,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,121,7260,5082,2178,66
2025-03-10,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,67,1675,1005,670,66
2025-03-10,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,51,7140,5100,2040,66
2025-03-10,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,43,3440,2365,1075,66
2025-03-10,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,34,3230,2380,850,66
2025-03-10,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,42,2100,1470,630,67
2025-03-10,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,40,4800,3600,1200,67
2025-03-10,ST02,Howrah,P03,Milk 1L,Dairy,40,28,50,2000,1400,600,67
2025-03-10,ST02,Howrah,P04,Curd 500g,Dairy,35,24,42,1470,1008,462,67
2025-03-10,ST02,Howrah,P05,Cola 1L,Beverages,30,20,119,3570,2380,1190,67
2025-03-10,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,146,8760,6132,2628,67
2025-03-10,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,50,1250,750,500,67
2025-03-10,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,30,4200,3000,1200,67
2025-03-10,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,98,7840,5390,2450,67
2025-03-10,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,34,3230,2380,850,67
2025-03-11,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,76,3800,2660,1140,54
2025-03-11,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,101,12120,9090,3030,54
2025-03-11,ST01,MG Road,P03,Milk 1L,Dairy,40,28,68,2720,1904,816,54
2025-03-11,ST01,MG Road,P04,Curd 500g,Dairy,35,24,89,3115,2136,979,54
